year,month,marketplace_name,province,city,total_customers,total_orders,total_revenue
2024,5,tiktok,sulawesi barat,kabupaten mamuju utara,1,1,93612.00
2024,9,tiktok,kalimantan selatan,kabupaten barito kuala,1,1,93427.00
2024,4,shopee,jawa timur,kabupaten bojonegoro,1,1,93175.00
2024,9,shopee,sulawesi selatan,kabupaten luwu,1,1,93137.00
2024,6,tiktok,kalimantan selatan,kabupaten hulu sungai utara,1,1,92938.00
2024,7,shopee,kepulauan riau,kabupaten karimun,1,1,92794.00
2024,9,shopee,kepulauan riau,kota tanjung pinang,2,2,92705.00
2024,4,shopee,lampung,kabupaten pringsewu,1,1,92681.00
2024,6,shopee,sumatera utara,kabupaten karo,1,1,92538.00
2024,6,tiktok,sumatera barat,kota bukittinggi,1,1,92435.00
2024,5,shopee,,,1,1,92312.00
2024,4,tiktok,dki jakarta,kota jakarta timur,1,1,92230.00
2024,5,shopee,jawa barat,kabupaten cirebon,1,2,92124.00
2024,5,shopee,jawa timur,kabupaten mojokerto,2,2,91981.00
2024,5,shopee,sumatera utara,kota medan,1,1,91636.00
2024,7,tiktok,bengkulu,kota bengkulu,1,1,91493.00
2024,7,shopee,lampung,kabupaten lampung utara,2,2,91423.00
2024,4,tiktok,di yogyakarta,kabupaten sleman,1,1,91410.00
2024,9,shopee,sumatera selatan,kabupaten banyuasin,1,1,91400.00
2024,4,tiktok,bali,kabupaten jembrana,1,1,91062.00
2024,3,tiktok,bangka belitung,kabupaten belitung,1,1,91000.00
2024,10,shopee,sulawesi selatan,kabupaten takalar,1,1,90896.00
2024,7,tiktok,sulawesi selatan,kabupaten pangkajene kepulauan,1,1,90800.00
2024,10,tiktok,kalimantan barat,kabupaten kapuas hulu,1,1,90540.00
2024,8,shopee,kalimantan selatan,kabupaten tanah laut,1,1,90505.00
2024,3,shopee,jawa tengah,kota semarang,1,1,90440.00
2024,4,tiktok,banten,kota tangerang selatan,1,1,90280.00
2024,4,tiktok,bangka belitung,kabupaten belitung,1,1,90280.00
2024,7,tiktok,sumatera barat,kabupaten lima puluh koto/kota,1,1,90240.00
2024,7,tiktok,jawa tengah,kabupaten semarang,1,1,90240.00
2024,6,shopee,jawa timur,kabupaten ponorogo,1,1,90017.00
2024,5,shopee,jawa tengah,kabupaten banjarnegara,1,1,90017.00
2024,5,shopee,jawa barat,kabupaten bandung barat,2,2,89867.00
2024,10,shopee,bangka belitung,kabupaten bangka selatan,1,1,89740.00
2024,4,shopee,sumatera selatan,kota palembang,1,1,89670.00
2024,9,shopee,sulawesi selatan,kabupaten selayar (kepulauan selayar),1,1,89525.00
2024,3,tiktok,jawa barat,kabupaten indramayu,1,1,89520.00
2024,4,shopee,jawa barat,kota bandung,1,1,89440.00
2024,4,tiktok,kalimantan timur,kota balikpapan,1,1,89410.00
2024,6,shopee,jawa barat,kota cirebon,1,1,89200.00
2024,6,shopee,lampung,kabupaten pringsewu,1,1,89072.00
2024,3,shopee,dki jakarta,kota jakarta utara,1,1,89000.00
2024,3,shopee,jawa barat,kabupaten bogor,1,1,89000.00
2024,6,shopee,sumatera selatan,kabupaten musi rawas,1,1,88984.00
2024,3,tiktok,di yogyakarta,kabupaten bantul,1,1,88690.00
2024,4,tiktok,,,1,1,88540.00
2024,3,tiktok,jawa tengah,kabupaten sragen,1,1,88520.00
2024,7,shopee,kepulauan riau,kabupaten bintan,1,1,88464.00
2024,6,shopee,sulawesi selatan,kabupaten jeneponto,1,1,88435.00
2024,8,shopee,lampung,kabupaten tulang bawang barat,1,1,88410.00
2024,7,shopee,sulawesi utara,kabupaten minahasa,2,2,88405.00
2024,6,shopee,kalimantan tengah,kabupaten pulang pisau,1,1,88256.00
2024,7,shopee,jawa barat,kabupaten garut,3,3,88099.00
2024,3,shopee,jawa barat,kota sukabumi,1,1,88092.00
2024,9,tiktok,bangka belitung,kabupaten belitung,1,1,88059.00
2024,3,shopee,jambi,kabupaten tanjung jabung barat,1,1,88000.00
2024,12,tiktok,kalimantan barat,kabupaten sintang,1,1,87867.00
2024,12,tiktok,jawa barat,kabupaten pangandaran,1,1,87867.00
2024,4,tiktok,di yogyakarta,kabupaten bantul,1,1,87860.00
2024,9,shopee,jambi,kabupaten tanjung jabung barat,1,1,87795.00
2024,7,shopee,jawa timur,kabupaten trenggalek,1,1,87736.00
2024,12,shopee,jawa timur,kabupaten jember,2,2,87597.00
2024,8,shopee,sumatera utara,kabupaten langkat,2,2,87526.00
2024,4,shopee,jawa timur,kabupaten probolinggo,1,1,87500.00
2024,4,shopee,jawa timur,kabupaten malang,1,1,87350.00
2024,12,shopee,riau,kota dumai,1,1,87348.00
2024,8,shopee,kalimantan timur,kabupaten paser,1,1,87230.00
2024,12,tiktok,lampung,kabupaten pesawaran,1,1,87197.00
2024,12,tiktok,sumatera selatan,kabupaten musi banyuasin,1,1,87197.00
2024,11,shopee,kepulauan riau,kabupaten karimun,1,1,87072.00
2024,7,tiktok,sumatera utara,kabupaten serdang bedagai,1,1,87000.00
2024,7,shopee,bali,kabupaten badung,1,1,86909.00
2024,12,tiktok,jawa timur,kabupaten blitar,1,1,86857.00
2024,3,tiktok,bali,kabupaten buleleng,1,1,86520.00
2024,3,tiktok,jawa timur,kabupaten tuban,1,1,86520.00
2024,3,tiktok,jawa barat,kabupaten bekasi,1,1,86520.00
2024,3,tiktok,jawa tengah,kabupaten banyumas,1,1,86500.00
2024,3,tiktok,jawa tengah,kota surakarta (solo),1,1,86500.00
2024,12,tiktok,sumatera selatan,kabupaten ogan komering ulu timur,1,1,86197.00
2024,12,tiktok,sulawesi tengah,kabupaten tojo una-una,1,1,86197.00
2024,12,shopee,jawa barat,kabupaten majalengka,1,1,86191.00
2024,3,tiktok,nusa tenggara barat (ntb),kabupaten lombok tengah,1,1,86190.00
2024,11,shopee,bali,kabupaten tabanan,1,1,85921.00
2024,3,tiktok,jawa barat,kota depok,1,1,85690.00
2024,6,shopee,kalimantan barat,kota singkawang,1,1,85656.00
2024,6,shopee,kalimantan tengah,kabupaten katingan,1,1,85446.00
2024,9,shopee,riau,kabupaten rokan hilir,1,1,85340.00
2024,9,shopee,bangka belitung,kota pangkal pinang,1,1,85285.00
2024,3,tiktok,jawa barat,kota bandung,1,1,84860.00
2024,8,shopee,jawa barat,kabupaten indramayu,1,1,84846.00
2024,3,tiktok,sulawesi selatan,kabupaten maros,1,1,84796.00
2024,9,shopee,bangka belitung,kabupaten belitung,1,1,84704.00
2024,4,shopee,sumatera selatan,kota lubuk linggau,1,1,84650.00
2024,9,shopee,kalimantan barat,kota singkawang,1,1,84632.00
2024,10,tiktok,gorontalo,kabupaten gorontalo,1,1,84247.00
2024,4,tiktok,jawa timur,kabupaten kediri,1,1,84102.00
2024,3,shopee,jawa barat,kota bekasi,1,1,84000.00
2024,5,shopee,jawa timur,kabupaten tuban,1,1,83935.00
2024,7,shopee,jambi,kabupaten muaro jambi,1,1,83846.00
2024,9,tiktok,bengkulu,kabupaten muko muko,1,1,83800.00
2024,8,shopee,lampung,kabupaten lampung utara,1,1,83722.00
2024,6,shopee,kalimantan tengah,kota palangka raya,1,1,83600.00
2024,4,shopee,di yogyakarta,kota yogyakarta,1,1,83555.00
2024,5,tiktok,kalimantan tengah,kabupaten murung raya,1,1,83500.00
2024,3,tiktok,di yogyakarta,kota yogyakarta,1,1,83427.00
2024,7,shopee,lampung,kabupaten pesawaran,1,5,83102.00
2024,11,shopee,sumatera selatan,kota pagar alam,1,1,82957.00
2024,7,shopee,jambi,kabupaten tanjung jabung barat,2,2,82820.00
2024,9,shopee,kalimantan selatan,kota banjarmasin,1,1,82500.00
2024,9,shopee,sulawesi selatan,kabupaten gowa,2,2,82494.00
2024,6,shopee,kalimantan selatan,kota banjarmasin,1,1,82460.00
2024,5,shopee,jawa barat,kabupaten indramayu,2,2,82460.00
2024,7,shopee,jawa timur,kabupaten probolinggo,1,1,82442.00
2024,3,tiktok,riau,kabupaten bengkalis,1,1,82102.00
2024,12,tiktok,sumatera selatan,kabupaten ogan komering ilir,1,1,81997.00
2024,11,shopee,sulawesi selatan,kabupaten maros,1,1,81818.00
2024,7,shopee,kalimantan selatan,kabupaten balangan,1,1,81768.00
2024,3,tiktok,banten,kota cilegon,1,1,81718.00
2024,4,shopee,jawa timur,kabupaten pasuruan,1,1,81650.00
2024,7,shopee,lampung,kabupaten way kanan,1,1,81553.00
2024,8,shopee,dki jakarta,kabupaten kepulauan seribu,1,1,81113.00
2024,11,shopee,sumatera utara,kota tebing tinggi,2,4,80638.00
2024,3,tiktok,bali,kabupaten klungkung,1,1,80500.00
2024,7,shopee,jawa barat,kabupaten majalengka,1,1,79936.00
2024,3,tiktok,jawa tengah,kabupaten wonogiri,1,1,79700.00
2024,7,tiktok,sulawesi tenggara,kabupaten muna,1,1,79675.00
2024,11,shopee,jawa barat,kota cirebon,1,1,79583.00
2024,9,shopee,sulawesi utara,kabupaten bolaang mongondow utara,1,1,79560.00
2024,6,shopee,bangka belitung,kabupaten bangka barat,1,1,79376.00
2024,11,shopee,jawa barat,kota cimahi,2,2,79280.00
2024,3,tiktok,jambi,kota jambi,1,1,78700.00
2024,3,tiktok,dki jakarta,kota jakarta selatan,1,1,78613.00
2024,4,shopee,sumatera selatan,kabupaten muara enim,1,1,78480.00
2024,11,shopee,nanggroe aceh darussalam (nad),kota subulussalam,1,2,78106.00
2024,7,shopee,jawa timur,kota mojokerto,1,1,77871.00
2024,4,shopee,lampung,kabupaten tulang bawang,1,1,77625.00
2024,10,shopee,bengkulu,kabupaten bengkulu selatan,1,1,77532.00
2024,4,tiktok,jawa barat,kabupaten karawang,1,1,77500.00
2024,6,shopee,sumatera selatan,kabupaten muara enim,1,1,77440.00
2024,7,shopee,bengkulu,kabupaten lebong,1,1,77366.00
2024,4,tiktok,jawa tengah,kabupaten pekalongan,1,1,77000.00
2024,5,tiktok,jawa timur,kabupaten magetan,1,1,77000.00
2024,9,shopee,sulawesi selatan,kabupaten wajo,1,1,76640.00
2024,7,shopee,kalimantan selatan,kabupaten tabalong,1,1,76610.00
2024,12,shopee,sulawesi barat,kabupaten mamuju utara,1,1,76495.00
2024,4,shopee,jawa timur,kabupaten madiun,1,1,76400.00
2024,9,tiktok,kalimantan timur,kabupaten penajam paser utara,1,1,76300.00
2024,6,shopee,sumatera utara,kota tebing tinggi,1,1,76111.00
2024,12,shopee,sumatera selatan,kabupaten ogan komering ulu,1,1,76053.00
2024,5,tiktok,jawa timur,kabupaten malang,1,1,75995.00
2024,6,shopee,jawa timur,kota batu,1,1,75329.00
2024,7,tiktok,sulawesi selatan,kabupaten sidenreng rappang/rapang,1,1,75000.00
2024,7,shopee,kalimantan selatan,kota banjarbaru,1,1,74466.00
2024,5,tiktok,sulawesi selatan,kabupaten sidenreng rappang/rapang,1,1,74000.00
2024,7,tiktok,jawa barat,kabupaten majalengka,1,1,74000.00
2024,11,shopee,nusa tenggara barat (ntb),kabupaten dompu,1,1,73800.00
2024,6,shopee,sumatera barat,kabupaten lima puluh koto/kota,1,1,73332.00
2024,6,tiktok,kalimantan tengah,kabupaten kota waringin barat,1,1,73000.00
2024,8,shopee,kalimantan barat,kabupaten sintang,1,1,72550.00
2024,9,shopee,sumatera utara,kabupaten toba samosir,1,1,72541.00
2024,6,shopee,sumatera utara,kabupaten simalungun,1,1,72438.00
2024,8,tiktok,jawa timur,kabupaten lumajang,1,1,71200.00
2024,11,shopee,lampung,kabupaten lampung utara,1,1,71118.00
2024,10,shopee,jawa tengah,kabupaten kebumen,1,1,71000.00
2024,10,shopee,kalimantan timur,kabupaten kutai kartanegara,1,1,70892.00
2024,9,tiktok,jawa tengah,kota pekalongan,1,1,70730.00
2024,9,shopee,kalimantan barat,kabupaten kapuas hulu,1,2,70631.00
2024,5,tiktok,jawa barat,kabupaten subang,1,1,70600.00
2024,5,shopee,lampung,kabupaten lampung utara,1,1,70500.00
2024,10,shopee,jawa barat,kabupaten indramayu,1,1,70237.00
2024,8,tiktok,kalimantan selatan,kabupaten hulu sungai tengah,1,1,70000.00
2024,9,shopee,kalimantan timur,kabupaten berau,2,2,69890.00
2024,10,shopee,jawa barat,kabupaten purwakarta,1,1,69890.00
2024,8,shopee,di yogyakarta,kota yogyakarta,2,2,69860.00
2024,5,shopee,lampung,kabupaten lampung timur,1,1,69744.00
2024,9,shopee,kalimantan selatan,kabupaten banjar,1,1,69676.00
2024,8,shopee,jawa barat,kabupaten ciamis,2,2,69536.00
2024,10,shopee,jawa barat,kabupaten bandung barat,1,1,69536.00
2024,7,shopee,sumatera selatan,kabupaten ogan komering ilir,2,2,69172.00
2024,8,shopee,lampung,kabupaten pesawaran,1,1,68920.00
2024,6,tiktok,jawa tengah,kota salatiga,1,1,68500.00
2024,6,shopee,jawa barat,kabupaten purwakarta,2,2,68240.00
2024,9,shopee,bengkulu,kabupaten seluma,1,1,67902.00
2024,11,tiktok,gorontalo,kota gorontalo,1,1,67822.00
2024,4,tiktok,nusa tenggara barat (ntb),kota mataram,1,1,67796.00
2024,4,tiktok,jawa timur,kabupaten malang,1,1,67796.00
2024,7,shopee,jawa timur,kota pasuruan,1,1,67040.00
2024,8,shopee,jawa tengah,kota salatiga,1,1,66530.00
2024,4,tiktok,bali,kabupaten badung,1,1,65296.00
2024,8,shopee,sumatera selatan,kabupaten ogan komering ulu selatan,1,1,65187.00
2024,5,shopee,lampung,kabupaten tulang bawang,1,1,65145.00
2024,8,tiktok,sulawesi selatan,kota parepare,1,1,64980.00
2024,4,shopee,di yogyakarta,kabupaten bantul,1,1,64960.00
2024,9,shopee,sumatera utara,kabupaten karo,1,1,64900.00
2024,9,tiktok,sumatera utara,kabupaten langkat,1,1,64109.00
2024,10,shopee,lampung,kabupaten pesisir barat,1,1,64040.00
2024,6,tiktok,sulawesi utara,kabupaten minahasa utara,1,1,63600.00
2024,11,tiktok,nanggroe aceh darussalam (nad),kota banda aceh,1,1,63471.00
2024,5,shopee,jawa timur,kabupaten gresik,1,1,63452.00
2024,9,tiktok,sulawesi tengah,kabupaten sigi,1,1,63170.00
2024,9,shopee,kalimantan barat,kabupaten sintang,1,1,63118.00
2024,4,shopee,jawa tengah,kota salatiga,1,1,62988.00
2024,7,shopee,di yogyakarta,kabupaten kulon progo,1,1,62932.00
2024,12,shopee,riau,kabupaten bengkalis,1,1,62680.00
2024,8,shopee,di yogyakarta,kabupaten gunung kidul,1,1,62640.00
2024,5,tiktok,riau,kota dumai,1,1,62600.00
2024,3,shopee,banten,kota tangerang,1,1,62360.00
2024,10,shopee,kalimantan barat,kabupaten kayong utara,1,1,62360.00
2024,12,shopee,jawa timur,kabupaten lumajang,2,2,62360.00
2024,7,shopee,banten,kabupaten serang,2,2,62360.00
2024,5,shopee,jawa barat,kabupaten ciamis,1,1,62360.00
2024,3,shopee,jawa barat,kota depok,1,1,62360.00
2024,3,shopee,di yogyakarta,kabupaten bantul,1,1,62360.00
2024,10,shopee,kalimantan selatan,kota banjarmasin,1,1,62256.00
2024,9,tiktok,bangka belitung,kabupaten bangka selatan,1,1,62140.00
2024,11,tiktok,sumatera selatan,kota prabumulih,1,1,62070.00
2024,12,shopee,riau,kabupaten kampar,1,1,62016.00
2024,5,tiktok,jawa timur,kabupaten pamekasan,1,1,62000.00
2024,4,shopee,jawa barat,kabupaten subang,1,1,61741.00
2024,3,tiktok,jawa timur,kabupaten sampang,1,1,61500.00
2024,8,shopee,jawa timur,kabupaten sumenep,1,1,61406.00
2024,11,tiktok,lampung,kabupaten pesisir barat,1,1,61400.00
2024,5,shopee,jawa timur,kabupaten sampang,1,1,61372.00
2024,10,tiktok,kalimantan tengah,kabupaten katingan,1,1,61360.00
2024,4,shopee,jawa tengah,kabupaten purworejo,1,1,61320.00
2024,4,shopee,lampung,kota bandar lampung,1,1,61320.00
2024,11,shopee,di yogyakarta,kota yogyakarta,1,1,61133.00
2024,6,shopee,jawa timur,kabupaten gresik,1,1,61127.00
2024,11,tiktok,sulawesi tenggara,kabupaten konawe,1,1,61004.00
2024,11,tiktok,kalimantan utara,kota tarakan,1,1,61004.00
2024,10,shopee,jawa barat,kota cirebon,1,1,61000.00
2024,4,shopee,jawa tengah,kabupaten pemalang,1,1,60722.00
2024,12,tiktok,jawa barat,kota sukabumi,1,1,60600.00
2024,7,shopee,jawa barat,kota cirebon,1,1,60590.00
2024,5,shopee,jawa barat,kabupaten tasikmalaya,1,1,60590.00
2024,5,shopee,sumatera selatan,kabupaten lahat,1,1,60590.00
2024,10,tiktok,lampung,kabupaten pringsewu,1,1,60400.00
2024,10,shopee,kalimantan timur,kabupaten paser,1,1,60320.00
2024,9,tiktok,gorontalo,kabupaten gorontalo,1,1,60282.00
2024,10,shopee,sumatera selatan,kota pagar alam,1,1,60176.00
2024,6,shopee,jawa tengah,kabupaten wonogiri,1,1,60050.00
2024,3,shopee,jawa barat,kabupaten bekasi,1,1,60000.00
2024,11,tiktok,banten,kabupaten pandeglang,1,1,59994.00
2024,11,shopee,lampung,kabupaten lampung barat,1,1,59906.00
2024,11,shopee,kalimantan timur,kabupaten paser,1,1,59906.00
2024,8,tiktok,riau,kabupaten indragiri hilir,1,1,59597.00
2024,11,tiktok,jawa barat,kabupaten pangandaran,1,1,59590.00
2024,4,shopee,jawa tengah,kabupaten semarang,1,1,59532.00
2024,4,shopee,jawa tengah,kota tegal,1,1,59410.00
2024,10,shopee,jawa timur,kabupaten trenggalek,1,1,59318.00
2024,8,shopee,jawa timur,kabupaten situbondo,1,1,59308.00
2024,5,shopee,banten,kota cilegon,1,1,59292.00
2024,5,shopee,jawa barat,kota tasikmalaya,1,1,59292.00
2024,11,shopee,lampung,kabupaten pringsewu,2,3,59266.00
2024,4,shopee,jawa tengah,kabupaten magelang,1,1,59230.00
2024,11,shopee,jawa timur,kabupaten bangkalan,1,3,59053.00
2024,6,shopee,jawa barat,kabupaten sumedang,1,1,59050.00
2024,10,shopee,jawa tengah,kabupaten blora,1,1,58678.00
2024,10,shopee,jawa tengah,kota tegal,1,2,58678.00
2024,11,shopee,sulawesi selatan,kabupaten luwu utara,1,1,58640.00
2024,12,tiktok,kalimantan timur,kabupaten berau,1,1,58450.00
2024,11,shopee,bangka belitung,kabupaten belitung,1,1,58206.00
2024,9,shopee,jawa barat,kota cimahi,1,1,58206.00
2024,8,shopee,jawa tengah,kabupaten rembang,1,1,58171.00
2024,12,tiktok,kepulauan riau,kabupaten karimun,1,1,58050.00
2024,6,shopee,jawa tengah,kota tegal,2,2,58050.00
2024,10,tiktok,kalimantan barat,kabupaten pontianak,1,1,58040.00
2024,9,tiktok,sumatera utara,kabupaten padang lawas utara,1,1,58040.00
2024,9,tiktok,sulawesi utara,kota kotamobagu,1,1,58040.00
2024,9,tiktok,,,1,1,58040.00
2024,5,shopee,banten,kabupaten serang,1,1,58000.00
2024,12,shopee,sulawesi selatan,kabupaten takalar,1,1,57820.00
2024,12,tiktok,sulawesi selatan,kabupaten jeneponto,1,1,57620.00
2024,10,tiktok,kalimantan barat,kabupaten ketapang,1,1,57265.00
2024,12,tiktok,sulawesi utara,kabupaten minahasa,1,1,57100.00
2024,9,shopee,banten,kota cilegon,1,1,56929.00
2024,10,tiktok,jawa barat,kabupaten pangandaran,1,1,56500.00
2024,11,tiktok,kalimantan timur,kabupaten kutai timur,1,1,56474.00
2024,9,tiktok,sumatera barat,kota payakumbuh,1,1,56341.00
2024,12,shopee,di yogyakarta,kabupaten gunung kidul,1,1,56322.00
2024,9,shopee,bengkulu,kabupaten rejang lebong,1,1,56280.00
2024,9,shopee,bengkulu,kabupaten kaur,1,1,56280.00
2024,11,shopee,bangka belitung,kabupaten bangka tengah,1,1,56241.00
2024,6,shopee,jambi,kabupaten tebo,1,1,56224.00
2024,8,shopee,jawa barat,kabupaten garut,1,1,56152.00
2024,11,tiktok,kepulauan riau,kabupaten bintan,1,1,56141.00
2024,8,shopee,di yogyakarta,kabupaten kulon progo,1,2,55884.00
2024,8,tiktok,jawa barat,kabupaten tasikmalaya,1,1,55870.00
2024,8,tiktok,sulawesi selatan,kabupaten bantaeng,1,1,55870.00
2024,10,tiktok,sumatera selatan,kabupaten ogan komering ulu timur,1,1,55580.00
2024,10,tiktok,lampung,kabupaten lampung barat,1,1,55108.00
2024,9,shopee,jawa timur,kota blitar,1,1,54712.00
2024,11,shopee,dki jakarta,kabupaten kepulauan seribu,1,1,54706.00
2024,7,shopee,jawa barat,kabupaten indramayu,1,1,54668.00
2024,11,shopee,jawa tengah,kabupaten kendal,1,1,53461.00
2024,9,tiktok,jawa timur,kabupaten ngawi,1,1,53409.00
2024,8,tiktok,sulawesi selatan,kabupaten bone,1,1,53409.00
2024,12,tiktok,jawa timur,kota madiun,1,1,52475.00
2024,11,tiktok,kalimantan barat,kabupaten pontianak,1,1,51878.00
2024,10,shopee,riau,kabupaten kampar,1,1,51820.00
2024,11,tiktok,jawa tengah,kabupaten blora,1,1,51510.00
2024,10,shopee,jawa timur,kota batu,1,1,51238.00
2024,11,tiktok,jawa tengah,kabupaten wonosobo,1,1,50904.00
2024,11,tiktok,jawa tengah,kabupaten karanganyar,1,1,50663.00
2024,9,tiktok,sumatera barat,kabupaten solok,1,1,50519.00
2024,7,shopee,kalimantan barat,kabupaten kubu raya,1,2,50296.00
2024,5,shopee,jawa tengah,kabupaten wonosobo,1,1,48360.00
2024,8,tiktok,kalimantan tengah,kabupaten barito selatan,1,1,46500.00
2024,11,shopee,kalimantan utara,kabupaten bulungan (bulongan),1,1,45900.00
2024,11,tiktok,sumatera selatan,kabupaten ogan komering ulu,1,1,42622.00
2024,5,tiktok,jawa barat,kabupaten purwakarta,1,1,42000.00
2024,6,shopee,jawa timur,kabupaten probolinggo,1,1,41456.00
2024,9,shopee,jawa timur,kabupaten probolinggo,1,1,40416.00
2024,5,tiktok,jawa tengah,kabupaten kendal,1,1,37000.00
2024,5,shopee,bali,kota denpasar,1,1,34500.00
2024,3,tiktok,lampung,kabupaten lampung tengah,1,1,28000.00
2024,7,shopee,sulawesi utara,kota bitung,1,1,0.00
2024,7,shopee,sulawesi tengah,kabupaten morowali utara,1,1,0.00
2024,7,shopee,sulawesi utara,kota kotamobagu,2,2,0.00
2024,9,shopee,,,1,1,0.00
2024,7,shopee,sulawesi tengah,kabupaten morowali,1,1,0.00
2024,7,shopee,sulawesi tengah,kabupaten banggai,1,1,0.00
2024,7,shopee,sulawesi selatan,kabupaten selayar (kepulauan selayar),1,1,0.00
2024,7,shopee,sulawesi selatan,kabupaten maros,1,1,0.00
2024,7,shopee,sulawesi selatan,kabupaten luwu utara,1,1,0.00
2024,9,shopee,sumatera utara,kabupaten serdang bedagai,2,2,0.00
2024,7,shopee,sulawesi selatan,kabupaten bulukumba,1,1,0.00
2024,12,shopee,jawa tengah,kabupaten blora,1,1,0.00
2024,9,shopee,sumatera selatan,kabupaten ogan komering ulu timur,1,1,0.00
2024,9,shopee,nusa tenggara timur (ntt),kota kupang,1,1,0.00
2024,7,shopee,riau,kabupaten bengkalis,1,1,0.00
2024,7,shopee,nanggroe aceh darussalam (nad),kota subulussalam,1,1,0.00
2024,7,shopee,kalimantan utara,kabupaten bulungan (bulongan),1,1,0.00
2024,3,shopee,banten,kabupaten pandeglang,1,1,0.00
2024,10,shopee,jawa barat,kabupaten kuningan,1,1,0.00
2024,9,shopee,kalimantan tengah,kabupaten gunung mas,1,1,0.00
2024,9,shopee,jawa timur,kabupaten sampang,1,1,0.00
2024,5,shopee,bengkulu,kabupaten lebong,1,1,0.00
2024,7,shopee,sulawesi utara,kota manado,1,1,0.00
2024,6,shopee,sumatera selatan,kabupaten banyuasin,1,1,0.00
2024,9,shopee,jambi,kabupaten batang hari,1,1,0.00
2024,11,shopee,kalimantan barat,kota singkawang,1,1,0.00
2024,10,shopee,kalimantan timur,kabupaten kutai timur,1,1,0.00
